OID_,row,col,cell_id,Shape_Length,Shape_Area,cell_area,district,overlap_m2,overlap_pct,district_id
295,46,24,4164,3966.104657466689787,981645.438470625667833,0.000086000000877,,,,
296,46,25,4165,3966.135673375918486,981660.793804676155560,0.000085999995477,,,,
297,46,26,4166,3966.167110947161746,981676.354450822691433,0.000086000003535,,,,
298,46,27,4167,3966.198460226184579,981691.873396513750777,0.000086000003411,,,,
299,46,28,4168,3966.229933276680640,981707.455617518280633,0.000086000004301,,,,
300,46,29,4169,3966.261522021171004,981723.093504113610834,0.000086000005540,,,,
301,46,30,4170,3966.293030557016664,981738.689774474943988,0.000085999998605,,,,
302,46,31,4171,3966.324752705901574,981754.392064016545191,0.000085999996427,,,,
303,46,32,4172,3966.356696641671988,981770.208189612138085,0.000085999999692,,,,
304,46,33,4173,3966.388756241270585,981786.079972844570875,0.000086000003304,,,,
305,46,34,4174,3966.420837706540169,981801.958866126369685,0.000086000003008,,,,
306,46,35,4175,3966.452834867720867,981817.797963571967557,0.000085999994696,,,,
307,46,36,4176,3966.485147637141836,981833.795535001670942,0.000085999995736,,,,
308,46,37,4177,3966.517678090210211,981849.901236133533530,0.000086000001717,,,,
309,46,38,4178,3966.549932617194372,981865.872048968449235,0.000085999991353,,,,
310,46,39,4179,3966.582698503198117,981882.090874633402564,0.000085999998181,,,,
311,46,40,4180,3966.615584199992554,981898.371109185623936,0.000086000005857,,,,
312,46,41,4181,3966.648189818197352,981914.514475564006716,0.000085999997014,,,,
313,46,42,4182,3966.681111000549208,981930.812547084875405,0.000085999997190,,,,
314,46,43,4183,3966.714147772151591,981947.170017949887551,0.000085999998036,,,,
315,46,44,4184,3966.747308648517446,981963.590947990072891,0.000085999999909,,,,
316,46,45,4185,3966.780682959922160,981980.114070303039625,0.000086000006200,,,,
317,46,46,4186,3966.813879347664624,981996.549092836678028,0.000086000000243,,,,
318,46,47,4187,3966.847391273549420,982013.138823113753460,0.000086000003303,,,,
319,46,48,4188,3966.880920950872223,982029.741243547643535,0.000086000002942,,,,
320,46,49,4189,3966.914464043287808,982046.350526258465834,0.000085999998649,,,,
321,46,50,4190,3966.948335651341040,982063.116941994056106,0.000086000003584,,,,
322,46,51,4191,3966.982118521922530,982079.845381595310755,0.000086000000660,,,,
323,46,52,4192,3967.016021314728732,982096.635294852079824,0.000085999998586,,,,
324,46,53,4193,3967.050341758932063,982113.624756598728709,0.000086000009453,,,,
325,46,54,4194,3967.084280064296763,982130.432542368187569,0.000085999999878,,,,
326,46,55,4195,3967.118636025382330,982147.439882477861829,0.000086000003242,,,,
327,46,56,4196,3967.152907559192499,982164.411296950303949,0.000085999998927,,,,
328,46,57,4197,3967.187401217519437,982181.489069046569057,0.000085999999391,,,,
329,46,58,4198,3967.222010401068928,982198.626227185362950,0.000086000000520,,,,
330,46,59,4199,3967.256739540182025,982215.824892136035487,0.000086000002499,,,,
331,46,60,4200,3967.291481970648420,982233.026438136235811,0.000086000000196,,,,
332,46,61,4201,3967.326442091618901,982250.336162105319090,0.000086000002830,,,,
333,46,62,4202,3967.361428962791251,982267.663052363321185,0.000086000002431,,,,
334,46,63,4203,3967.396526813269702,982285.043241641949862,0.000086000002163,,,,
335,46,64,4204,3967.431744663484096,982302.477267531910911,0.000086000002073,,,,
336,46,65,4205,3967.466780326590651,982319.828862133901566,0.000085999990230,,,,
337,46,66,4206,3967.502438156546305,982337.485219957889058,0.000086000000533,,,,
338,46,67,4207,3967.537904675818936,982355.046933763194829,0.000085999998013,,,,
339,46,68,4208,3967.573495792254107,982372.672371949884109,0.000085999996536,,,,
340,46,69,4209,3967.609300021240415,982390.407585853245109,0.000086000000132,,,,
341,46,70,4210,3967.645224279936883,982408.196659742156044,0.000086000003905,Dapeng District,0.000041692817927,48.480018643270519,1
342,46,71,4211,3967.681170926809045,982425.997073597158305,0.000086000004134,Dapeng District,0.000086000005000,100.000001006510985,1
343,46,72,4212,3967.717135353889716,982443.806457827100530,0.000086000000611,Dapeng District,0.000086000000000,99.999999289225201,1
344,46,73,4213,3967.753215210093913,982461.675028051715344,0.000085999997732,Dapeng District,0.000085999990700,99.999991823515728,1
345,46,74,4214,3967.789610427097614,982479.698276725481264,0.000086000003854,Dapeng District,0.000086000000000,99.999995518408895,1
346,46,75,4215,3967.825925765775992,982497.680271287681535,0.000086000001827,Dapeng District,0.000085999999300,99.999997061280823,1
347,46,76,4216,3967.862263557461119,982515.677224306389689,0.000085999996571,Dapeng District,0.000085999995000,99.999998172946505,1
348,46,77,4217,3967.898912011998618,982533.826619538944215,0.000086000000120,Dapeng District,0.000086000000000,99.999999859957057,1
349,46,78,4218,3967.935582927260839,982551.987225735094398,0.000086000000112,Dapeng District,0.000086000004300,100.000004869749247,1
350,46,79,4219,3967.972369243040703,982570.207186359912157,0.000086000000759,Dapeng District,0.000085999995700,99.999994117006139,1
351,46,80,4220,3968.009275658982460,982588.485000475659035,0.000086000001931,Dapeng District,0.000086000004300,100.000002754340827,1
352,46,81,4221,3968.046199853361031,982606.771606364520267,0.000085999999333,Dapeng District,0.000085999995700,99.999995774971026,1
353,46,82,4222,3968.083341775542976,982625.166450704215094,0.000086000001670,Dapeng District,0.000086000004300,100.000003058797304,1
354,46,83,4223,3968.120399098848793,982643.521557728876360,0.000085999995988,Dapeng District,0.000083820460674,97.465656494368687,1
355,46,84,4224,3968.157878874716516,982662.082335475017317,0.000086000003766,Dapeng District,0.000010328100175,12.009418282548786,1
356,46,85,4225,3968.195274061694363,982680.603377448744141,0.000086000003526,,,,
357,46,86,4226,3968.232691849424555,982699.135701822815463,0.000085999999733,,,,
358,46,87,4227,3968.270317695928497,982717.771483314922079,0.000086000000453,,,,
359,46,88,4228,3968.307970995740106,982736.420859661186114,0.000085999997822,,,,
360,46,89,4229,3968.345837172872962,982755.176180848153308,0.000085999999921,,,,
361,45,0,4050,3965.262878583222118,981231.179709858028218,0.000086000003512,Nanshan District,0.000086000010000,100.000007544290526,7
362,45,1,4051,3965.291471165727216,981245.330967888701707,0.000086000001455,Nanshan District,0.000086000000700,99.999999121922215,7
363,45,2,4052,3965.320277738123877,981259.584615672938526,0.000086000003849,Nanshan District,0.000086000004300,100.000000524751712,7
364,45,3,4053,3965.348909500083209,981273.755400950787589,0.000085999994457,Nanshan District,0.000085999995700,100.000001445441853,7
365,45,4,4054,3965.377853374427559,981288.079170505749062,0.000085999993950,Nanshan District,0.000085999995700,100.000002035206734,7
366,45,5,4055,3965.407113044133439,981302.561446644715033,0.000086000002810,Nanshan District,0.000086000004300,100.000001732790551,7
367,45,6,4056,3965.436194222411359,981316.955340606044047,0.000085999999400,Nanshan District,0.000085999995000,99.999994883247851,7
368,45,7,4057,3965.465493098955449,981331.453398093581200,0.000086000000595,Nanshan District,0.000085999999300,99.999998493880071,7
369,45,8,4058,3965.494809711078233,981345.968019734253176,0.000085999998718,Nanshan District,0.000086000005000,100.000007304922292,7
370,45,9,4059,3965.524344019549062,981360.586807799176313,0.000086000001445,Nanshan District,0.000086000005700,100.000004948105044,7
371,45,10,4060,3965.554096030877190,981375.309761259122752,0.000086000008775,Nanshan District,0.000086000014300,100.000006424907184,7
372,45,11,4061,3965.583567740372928,981389.899666898883879,0.000085999999921,Nanshan District,0.000086000005700,100.000006719578252,7
373,45,12,4062,3965.613457118999122,981404.692793999565765,0.000086000004351,Nanshan District,0.000086000014300,100.000011568568411,7
374,45,13,4063,3965.643360397972174,981419.492980539915152,0.000086000004874,Nanshan District,0.000086000005000,100.000000146180085,7
375,45,14,4064,3965.673285253307313,981434.303890135604888,0.000086000001812,Nanshan District,0.000086000000000,99.999997893032599,7
376,45,15,4065,3965.703325898831281,981449.174251338583417,0.000085999999434,Nanshan District,0.000085999995700,99.999995658299667,7
377,45,16,4066,3965.733584233516922,981464.148786278674379,0.000086000001658,Nanshan District,0.000086000000000,99.999998072032355,7
378,45,17,4067,3965.763864211770851,981479.137987541849725,0.000086000000642,Nanshan District,0.000086000000000,99.999999253554179,7
379,45,18,4068,3965.794259957459872,981494.186643812572584,0.000086000000309,Nanshan District,0.000085999995700,99.999994640541686,7
380,45,19,4069,3965.824873414722788,981509.335565360030159,0.000086000004236,Nanshan District,0.000086000004300,100.000000074900200,7
381,45,20,4070,3965.855402651702661,981524.444875352666713,0.000086000000165,Nanshan District,0.000049756696202,57.856623379985393,7
382,45,21,4071,3965.885953574315863,981539.568730228114873,0.000085999992842,Nanshan District,0.000000617258780,0.717742827472105,7
383,45,22,4072,3965.916820212959465,981554.847314897226170,0.000085999994549,,,,
384,45,23,4073,3965.947904546992504,981570.234004551894031,0.000086000001202,,,,
385,45,24,4074,3965.979006621018016,981585.629596373997629,0.000086000004106,,,,
386,45,25,4075,3966.010028453696577,981600.987322925240733,0.000085999999166,,,,
387,45,26,4076,3966.041166014349074,981616.400718960561790,0.000085999994576,,,,
388,45,27,4077,3966.072725261912638,981632.019441589131020,0.000086000003447,,,,
389,45,28,4078,3966.104000306891976,981647.503100301255472,0.000085999995957,,,,
390,45,29,4079,3966.135595073836157,981663.143415212398395,0.000085999997664,,,,
391,45,30,4080,3966.167301460553972,981678.841217938461341,0.000085999999878,,,,
392,45,31,4081,3966.199233716305571,981694.647114487132058,0.000086000007033,,,,
393,45,32,4082,3966.230979674245646,981710.364682858693413,0.000086000001922,,,,
394,45,33,4083,3966.262943339243066,981726.186457315925509,0.000086000001411,,,,
395,45,34,4084,3966.295022661736766,981742.067648264579475,0.000086000001576,,,,
396,45,35,4085,3966.327323822119070,981758.055018617538735,0.000086000006512,,,,
397,45,36,4086,3966.359442779535129,981773.956012064008974,0.000085999999352,,,,
398,45,37,4087,3966.391779454844254,981789.965143412584439,0.000085999997136,,,,
399,45,38,4088,3966.424333831760123,981806.082254216074944,0.000085999999848,,,,
400,45,39,4089,3966.456905974465371,981822.208285588189028,0.000085999998812,,,,
401,45,40,4090,3966.489793692379408,981838.485265402938239,0.000086000006467,,,,
402,45,41,4091,3966.522405568065096,981854.635079911560751,0.000085999998454,,,,
403,45,42,4092,3966.555430880906897,981870.982405396061949,0.000086000003209,,,,
404,45,43,4093,3966.588273999852845,981887.243356145452708,0.000085999995868,,,,
405,45,44,4094,3966.621441195037733,981903.663074145675637,0.000085999997903,,,,
406,45,45,4095,3966.654715464771471,981920.134207486524247,0.000085999999909,,,,
407,45,46,4096,3966.687913921473410,981936.573514241958037,0.000085999994596,,,,
408,45,47,4097,3966.721427921441318,981953.163763674907386,0.000085999997972,,,,
409,45,48,4098,3966.754866170022069,981969.718460311531089,0.000085999993702,,,,
410,45,49,4099,3966.788615633274276,981986.429562925361097,0.000085999998598,,,,
411,45,50,4100,3966.822387198838442,982003.151667792000808,0.000085999999925,,,,
412,45,51,4101,3966.856376485190140,982019.978020868729800,0.000086000005850,,,,
413,45,52,4102,3966.890077055354595,982036.667145290295593,0.000085999995224,,,,
414,45,53,4103,3966.924204044073122,982053.560156672494486,0.000085999997920,,,,
415,45,54,4104,3966.958344400075021,982070.463779220008291,0.000085999997012,,,,
416,45,55,4105,3966.992502533864808,982087.376339617534541,0.000085999992354,,,,
417,45,56,4106,3967.026882787230534,982104.399184892885387,0.000085999992820,,,,
418,45,57,4107,3967.061476343928007,982121.527933137374930,0.000085999998026,,,,
419,45,58,4108,3967.096092104832678,982138.667746038408950,0.000085999999667,,,,
420,45,59,4109,3967.130721183731112,982155.814381644828245,0.000085999997371,,,,
421,45,60,4110,3967.165572446700935,982173.071335322223604,0.000086000000201,,,,
422,45,61,4111,3967.200539213537922,982190.387670299736783,0.000086000003695,,,,
423,45,62,4112,3967.235426026318237,982207.662531051202677,0.000085999999023,,,,
424,45,63,4113,3967.270530568302092,982225.041661666822620,0.000085999998946,,,,
425,45,64,4114,3967.305852839147519,982242.532749931327999,0.000086000004137,,,,
426,45,65,4115,3967.341090632638043,982259.983966419822536,0.000086000001301,,,,
427,45,66,4116,3967.376448448269912,982277.489035012433305,0.000085999998644,,,,
428,45,67,4117,3967.412023991653314,982295.106240897905082,0.000086000001270,,,,
429,45,68,4118,3967.447621887541118,982312.734593258006498,0.000086000000335,,,,
430,45,69,4119,3967.483232990381566,982330.365795578691177,0.000085999995114,,,,
431,45,70,4120,3967.519061811619395,982348.108960827696137,0.000085999995158,Dapeng District,0.000043380429600,50.442362839804865,1
432,45,71,4121,3967.555108345068675,982365.960159128648229,0.000086000000124,Dapeng District,0.000086000000000,99.999999855859016,1
433,45,72,4122,3967.591168018257122,982383.818108450970612,0.000086000001143,Dapeng District,0.000086000000000,99.999998670505036,1
434,45,73,4123,3967.627259402783238,982401.691844760440290,0.000085999999008,Dapeng District,0.000085999995700,99.999996153473333,1
435,45,74,4124,3967.663559210886433,982419.665439394186251,0.000086000001077,Dapeng District,0.000086000004300,100.000003747688197,1
436,45,75,4125,3967.699876794013107,982437.651752485078759,0.000085999999722,Dapeng District,0.000086000005000,100.000006137701675,1
437,45,76,4126,3967.736319165769601,982455.698140221997164,0.000085999999087,Dapeng District,0.000086000005000,100.000006875170271,1
438,45,77,4127,3967.772774629705964,982473.751267129904591,0.000085999994505,Dapeng District,0.000085999990700,99.999995575392205,1
439,45,78,4128,3967.809550158312049,982491.961321390932426,0.000085999999121,Dapeng District,0.000085999994300,99.999994393671102,1
440,45,79,4129,3967.846343469201656,982510.184107598382980,0.000086000000313,Dapeng District,0.000085999995000,99.999993821527681,1
441,45,80,4130,3967.883247433313954,982528.463983371155336,0.000086000001964,Dapeng District,0.000086000009300,100.000008530215425,1
442,45,81,4131,3967.920281019487447,982546.802500857040286,0.000086000004208,Dapeng District,0.000086000000700,99.999995920261199,1
443,45,82,4132,3967.957230064890609,982565.101121439714916,0.000085999998422,Dapeng District,0.000086000004300,100.000006834917855,1
444,45,83,4133,3967.994387278901741,982583.503241053782403,0.000085999997155,Dapeng District,0.000085999990700,99.999992494119354,1
445,45,84,4134,3968.031674225866482,982601.967806442524306,0.000085999996814,Dapeng District,0.000064043416681,74.469091922421242,1
